,champions,wins
10807,'DrMundo**Kled',11
10808,'Sivir**Tristana',11
10809,'Corki**Taliyah',11
10810,'Heimerdinger**KogMaw',11
10811,'Lissandra**Taliyah',11
10812,'Akshan**RekSai',11
10813,'Illaoi**Taliyah',11
10814,'Nasus**Quinn',11
10815,'Aphelios**Ivern',11
10816,'Aatrox**TahmKench',11
10817,'Ekko**Elise',11
10818,'Karma**Taliyah',11
10819,'Ekko**Skarner',11
10820,'Bard**RekSai',11
10821,'Kled**Taliyah',11
10822,'Corki**Veigar',11
10823,'Diana**Nidalee',11
10824,'Gwen**Heimerdinger',11
10825,'Aatrox**Ornn',11
10826,'Elise**Velkoz',11
10827,'Rammus**Rell',11
10828,'RekSai**Sona',11
10829,'Shen**Singed',11
10830,'AurelionSol**Nasus',11
10831,'Lissandra**Sejuani',11
10832,'Teemo**Yorick',11
10833,'Karthus**Syndra',11
10834,'Gragas**Neeko',11
10835,'Azir**Zac',11
10836,'JarvanIV**Nocturne',11
10837,'Alistar**KogMaw',11
10838,'FiddleSticks**Taric',11
10839,'Gangplank**Rumble',11
10840,'AurelionSol**Leona',11
10841,'Aatrox**DrMundo',11
10842,'Sion**Yorick',11
10843,'KogMaw**Taric',11
10844,'Gnar**Kayle',11
10845,'Skarner**Yorick',11
10846,'Syndra**Viktor',11
10847,'Anivia**Vladimir',11
10848,'MonkeyKing**Tryndamere',11
10849,'Gragas**Karthus',11
10850,'Orianna**Vex',11
10851,'Olaf**Rakan',11
10852,'Ivern**Kalista',11
10853,'Gwen**Neeko',11
10854,'Renekton**TahmKench',11
10855,'Kalista**Taliyah',11
10856,'Mordekaiser**Singed',11
10857,'Rakan**Skarner',11
10858,'Neeko**Vladimir',11
10859,'Gragas**Kled',11
10860,'Jhin**Samira',11
10861,'Corki**Yorick',11
10862,'Seraphine**Zilean',11
10863,'Janna**Taliyah',11
10864,'Hecarim**Nocturne',11
10865,'Gnar**Shen',11
10866,'Darius**Quinn',11
10867,'Gwen**Nasus',11
10868,'Karthus**XinZhao',11
10869,'Ivern**Kayle',11
10870,'Elise**Singed',11
10871,'Ivern**Talon',11
10872,'Gragas**RekSai',11
10873,'Corki**Ziggs',11
10874,'Heimerdinger**Quinn',11
10875,'Kaisa**Kalista',11
10876,'Sona**Taliyah',11
10877,'Kalista**Sion',11
10878,'Gangplank**Ivern',11
10879,'Jhin**Kaisa',11
10880,'Cassiopeia**Gragas',11
10881,'Singed**Varus',11
10882,'Heimerdinger**Ornn',11
10883,'Akshan**Corki',11
10884,'Kled**Udyr',11
10885,'Annie**Velkoz',11
10886,'Malzahar**Veigar',11
10887,'Kalista**Nami',11
10888,'Kled**Mordekaiser',11
10889,'Cassiopeia**Katarina',11
10890,'Azir**Gangplank',11
10891,'Kled**Qiyana',11
10892,'Anivia**Taric',11
10893,'Kennen**Orianna',11
10894,'Gnar**Jax',11
10895,'Orianna**Qiyana',11
10896,'Azir**Urgot',11
10897,'Kassadin**Vladimir',11
10898,'AurelionSol**MasterYi',11
10899,'AurelionSol**JarvanIV',10
10900,'Bard**Swain',10
10901,'Lillia**Rumble',10
10902,'Darius**Fiora',10
10903,'Kaisa**KogMaw',10
10904,'Rumble**TwistedFate',10
10905,'Karthus**Zac',10
10906,'Gragas**Kalista',10
10907,'Rammus**Trundle',10
10908,'Draven**RekSai',10
10909,'Alistar**Zilean',10
10910,'FiddleSticks**Gragas',10
10911,'Chogath**Taric',10
10912,'Nasus**Singed',10
10913,'Lillia**Shyvana',10
10914,'Taliyah**Vladimir',10
10915,'Qiyana**Udyr',10
10916,'Galio**Neeko',10
10917,'Kayle**Yorick',10
10918,'Taliyah**Veigar',10
10919,'Gnar**KogMaw',10
10920,'Shyvana**Warwick',10
10921,'Camille**Singed',10
10922,'Annie**Taric',10
10923,'Quinn**TahmKench',10
10924,'Corki**Illaoi',10
10925,'Skarner**Talon',10
10926,'Kaisa**Varus',10
10927,'Renekton**Taric',10
10928,'Kennen**Udyr',10
10929,'Kalista**Olaf',10
10930,'Sivir**Taric',10
10931,'Annie**Singed',10
10932,'Gragas**Zac',10
10933,'Diana**Skarner',10
10934,'Malzahar**Taliyah',10
10935,'Azir**Udyr',10
10936,'Akali**Corki',10
10937,'Kindred**Nunu',10
10938,'Kennen**Renekton',10
10939,'Kled**Nasus',10
10940,'Kalista**Quinn',10
10941,'Sejuani**Volibear',10
10942,'Rell**Xerath',10
10943,'Nidalee**Taric',10
10944,'Karthus**Orianna',10
10945,'Hecarim**Vi',10
10946,'AurelionSol**Ekko',10
10947,'Corki**KogMaw',10
10948,'Annie**Heimerdinger',10
10949,'Yuumi**Zyra',10
10950,'Chogath**Kled',10
10951,'Corki**Sejuani',10
10952,'Sion**Taric',10
10953,'Maokai**Zilean',10
10954,'Sivir**Skarner',10
10955,'Kayle**Quinn',10
10956,'Corki**Janna',10
10957,'Karthus**Kindred',10
10958,'Shaco**Skarner',10
10959,'Ivern**Kennen',10
10960,'RekSai**Volibear',10
10961,'Azir**Evelynn',10
10962,'Ivern**Ryze',10
10963,'MonkeyKing**RekSai',10
10964,'Gwen**Renekton',10
10965,'Lillia**Taric',10
10966,'KogMaw**Quinn',10
10967,'Annie**Kennen',10
10968,'Illaoi**Sion',10
10969,'Katarina**Leblanc',10
10970,'Fizz**Gragas',10
10971,'Chogath**Rumble',10
10972,'Fizz**Qiyana',10
10973,'TwistedFate**Vex',10
10974,'AurelionSol**Trundle',10
10975,'Lissandra**Viktor',10
10976,'Janna**Swain',10
10977,'Jhin**KogMaw',10
10978,'Lulu**Soraka',10
10979,'Rell**Ziggs',10
10980,'Kindred**XinZhao',10
10981,'Neeko**Sejuani',10
10982,'Illaoi**Sejuani',10
10983,'Annie**Karthus',10
10984,'Darius**Renekton',10
10985,'Karthus**Kennen',10
10986,'Ryze**Taric',10
10987,'Cassiopeia**Leblanc',10
10988,'Diana**Taliyah',10
10989,'Alistar**Brand',10
10990,'Orianna**Rumble',10
10991,'Brand**Taliyah',10
10992,'Akshan**Zoe',10
10993,'FiddleSticks**Lillia',10
10994,'Skarner**Varus',10
10995,'Ivern**Qiyana',10
10996,'Ivern**Sivir',10
10997,'AurelionSol**Xerath',10
10998,'Fiora**Nasus',10
10999,'Morgana**Taric',10
11000,'Katarina**Zoe',10
11001,'Azir**Rengar',10
11002,'Ivern**Ornn',10
11003,'Karthus**Ryze',10
11004,'Kalista**Ziggs',10
11005,'Ezreal**Sivir',10
11006,'Kayn**Shyvana',10
11007,'Braum**Udyr',10
11008,'Gwen**Urgot',10
11009,'Chogath**Ornn',10
11010,'Syndra**Taliyah',10
11011,'Aatrox**Kennen',10
11012,'AurelionSol**MonkeyKing',10
11013,'Gwen**Shen',10
11014,'Darius**Urgot',10
11015,'Gnar**Jayce',10
11016,'Nunu**Taliyah',10
11017,'Kled**Rengar',10
11018,'Nocturne**Olaf',10
11019,'TahmKench**Urgot',10
11020,'Hecarim**Taric',10
11021,'Kennen**Neeko',10
11022,'Nami**Pyke',10
11023,'Aatrox**Singed',10
11024,'JarvanIV**Shyvana',10
11025,'Azir**Braum',10
11026,'Illaoi**Taric',10
11027,'Evelynn**Rengar',10
11028,'Malzahar**Vex',10
11029,'AurelionSol**Malphite',9
11030,'Gnar**Taric',9
11031,'Azir**Zed',9
11032,'Camille**Quinn',9
11033,'Kindred**Nidalee',9
11034,'Annie**Neeko',9
11035,'Taric**Velkoz',9
11036,'FiddleSticks**Rumble',9
11037,'Sejuani**Zoe',9
11038,'Pantheon**Taric',9
11039,'Poppy**Taric',9
11040,'Lissandra**Singed',9
11041,'Corki**Karthus',9
11042,'Ornn**Shen',9
11043,'Annie**TwistedFate',9
11044,'Ivern**Soraka',9
11045,'Blitzcrank**Zyra',9
11046,'Sion**Urgot',9
11047,'Taliyah**Urgot',9
11048,'Azir**Vex',9
11049,'Braum**Zoe',9
11050,'Ivern**Ziggs',9
11051,'Azir**Kayle',9
11052,'Rell**Taliyah',9
11053,'Poppy**Rammus',9
11054,'Olaf**Warwick',9
11055,'Jhin**Kalista',9
11056,'Elise**XinZhao',9
11057,'Skarner**Xayah',9
11058,'Hecarim**Zac',9
11059,'Fiora**Riven',9
11060,'Rumble**Ryze',9
11061,'Riven**Urgot',9
11062,'Corki**Gnar',9
11063,'Fiora**Gangplank',9
11064,'Orianna**Skarner',9
11065,'Cassiopeia**TwistedFate',9
11066,'Khazix**Taliyah',9
11067,'Amumu**Taric',9
11068,'Gwen**Yorick',9
11069,'Azir**Illaoi',9
11070,'Kennen**Lillia',9
11071,'Jinx**Varus',9
11072,'Amumu**RekSai',9
11073,'Illaoi**Lissandra',9
11074,'Garen**Urgot',9
11075,'Cassiopeia**Kalista',9
11076,'Aatrox**Camille',9
11077,'Akshan**Lissandra',9
11078,'Karma**Skarner',9
11079,'Garen**Ornn',9
11080,'Heimerdinger**Illaoi',9
11081,'Azir**Kalista',9
11082,'Lissandra**Olaf',9
11083,'Gragas**Heimerdinger',9
11084,'Nautilus**Zyra',9
11085,'Corki**Elise',9
11086,'Rumble**Zoe',9
11087,'Taliyah**XinZhao',9
11088,'Olaf**Poppy',9
11089,'DrMundo**Yorick',9
11090,'MonkeyKing**Yorick',9
11091,'Brand**Rell',9
11092,'Katarina**Malzahar',9
11093,'Quinn**Sejuani',9
11094,'Azir**Maokai',9
11095,'Kled**Zoe',9
11096,'AurelionSol**Darius',9
11097,'Gragas**Lissandra',9
11098,'TwistedFate**Vladimir',9
11099,'Corki**Gangplank',9
11100,'Skarner**Twitch',9
11101,'Caitlyn**Xayah',9
11102,'AurelionSol**Xayah',9
11103,'Illaoi**Kayle',9
11104,'Karthus**Zoe',9
11105,'Darius**Illaoi',9
11106,'Azir**Kindred',9
11107,'Blitzcrank**Zilean',9
11108,'Kled**RekSai',9
11109,'MonkeyKing**Taric',9
11110,'Karthus**Kled',9
11111,'Annie**Leblanc',9
11112,'Heimerdinger**Rell',9
11113,'Riven**Skarner',9
11114,'Azir**Yorick',9
11115,'Kindred**Zac',9
11116,'Chogath**Quinn',9
11117,'Ivern**Yorick',9
11118,'MonkeyKing**Sion',9
11119,'Sejuani**Shaco',9
11120,'Azir**Chogath',9
11121,'JarvanIV**Taric',9
11122,'Quinn**Rumble',9
11123,'Cassiopeia**Vex',9
11124,'Draven**KogMaw',9
11125,'Evelynn**Nocturne',9
11126,'Kalista**MissFortune',9
11127,'Gwen**Singed',9
11128,'Gnar**Ivern',9
11129,'Aatrox**Kled',9
11130,'Elise**Warwick',9
11131,'Kennen**Skarner',9
11132,'Gwen**Sion',9
11133,'Cassiopeia**Taliyah',9
11134,'AurelionSol**Pantheon',9
11135,'Ryze**Skarner',9
11136,'Rammus**Vi',9
11137,'Cassiopeia**Veigar',9
11138,'Elise**Taric',9
11139,'Lillia**Udyr',9
11140,'Kalista**Sona',9
11141,'Singed**Taliyah',9
11142,'Pyke**Rakan',9
11143,'Janna**Senna',9
11144,'Malzahar**Neeko',9
11145,'Ivern**Syndra',9
11146,'Taric**Varus',9
11147,'Nautilus**Soraka',9
11148,'Malzahar**Skarner',9
11149,'Ivern**Trundle',9
11150,'Ornn**Taric',9
11151,'Bard**Ivern',9
11152,'Kassadin**Skarner',9
11153,'Gangplank**Skarner',9
11154,'Kennen**Urgot',9
11155,'AurelionSol**Camille',9
11156,'Neeko**Ryze',9
11157,'FiddleSticks**Nidalee',9
11158,'Rell**Swain',9
11159,'Rammus**Rumble',9
11160,'Camille**Kennen',9
11161,'Gwen**Taliyah',9
11162,'Singed**Zilean',9
11163,'Fizz**Skarner',9
11164,'Alistar**Maokai',9
11165,'Camille**Fiora',9
11166,'Maokai**Singed',9
11167,'AurelionSol**Jax',9
11168,'Azir**Veigar',9
11169,'Neeko**Shyvana',9
11170,'Ivern**Kled',9
11171,'AurelionSol**Gnar',9
11172,'Thresh**Zyra',9
11173,'Poppy**Sejuani',9
11174,'Azir**Quinn',9
11175,'FiddleSticks**XinZhao',9
11176,'Azir**Janna',9
11177,'Azir**KogMaw',9
11178,'RekSai**Rell',9
11179,'Pyke**Sona',9
11180,'Azir**DrMundo',9
11181,'Illaoi**Jayce',9
11182,'Singed**Taric',9
11183,'Olaf**Trundle',9
11184,'Skarner**Zoe',9
11185,'Anivia**Kassadin',9
11186,'Karthus**Rumble',9
11187,'Anivia**Malzahar',8
11188,'Olaf**Zac',8
11189,'Lissandra**Rumble',8
11190,'Heimerdinger**Malzahar',8
11191,'Gragas**Rammus',8
11192,'Rumble**Udyr',8
11193,'RekSai**Yorick',8
11194,'AurelionSol**Tryndamere',8
11195,'Skarner**Vladimir',8
11196,'JarvanIV**Sejuani',8
11197,'Fiora**Renekton',8
11198,'Chogath**Skarner',8
11199,'Janna**Lulu',8
11200,'Kled**Rell',8
11201,'Fizz**Neeko',8
11202,'Corki**Qiyana',8
11203,'Garen**Yorick',8
11204,'Quinn**Sion',8
11205,'Kalista**Lissandra',8
11206,'Kassadin**Neeko',8
11207,'Caitlyn**Varus',8
11208,'Quinn**Urgot',8
11209,'Quinn**Ryze',8
11210,'Orianna**Taric',8
11211,'Ornn**Renekton',8
11212,'Ivern**Swain',8
11213,'Khazix**Nocturne',8
11214,'Azir**Zilean',8
11215,'AurelionSol**Zyra',8
11216,'Ivern**Sona',8
11217,'Heimerdinger**Kalista',8
11218,'Soraka**Zyra',8
11219,'Heimerdinger**Singed',8
11220,'Braum**Skarner',8
11221,'Cassiopeia**Kassadin',8
11222,'Ahri**Anivia',8
11223,'Fiora**Kennen',8
11224,'Rell**Velkoz',8
11225,'Rell**Skarner',8
11226,'Khazix**Shyvana',8
11227,'Fizz**Ryze',8
11228,'Ivern**Karthus',8
11229,'Gwen**Skarner',8
11230,'Kassadin**Vex',8
11231,'Elise**Nocturne',8
11232,'Braum**Swain',8
11233,'Jayce**MonkeyKing',8
11234,'AurelionSol**Renekton',8
11235,'Karthus**Rammus',8
11236,'Karthus**Nunu',8
11237,'Karthus**Lillia',8
11238,'Anivia**Cassiopeia',8
11239,'RekSai**Rumble',8
11240,'Fiora**TahmKench',8
11241,'Braum**Senna',8
11242,'Nautilus**Zilean',8
11243,'Azir**Elise',8
11244,'Nami**Zyra',8
11245,'Alistar**Lulu',8
11246,'AurelionSol**Urgot',8
11247,'AurelionSol**Rammus',8
11248,'Kassadin**Rumble',8
11249,'Syndra**TwistedFate',8
11250,'Brand**Braum',8
11251,'Cassiopeia**Rumble',8
11252,'Karma**Nami',8
11253,'Braum**Ivern',8
11254,'Graves**Ivern',8
11255,'Kalista**Sejuani',8
11256,'Rengar**Taric',8
11257,'Alistar**Seraphine',8
11258,'Draven**Jhin',8
11259,'Chogath**Yorick',8
11260,'Braum**Seraphine',8
11261,'Bard**Neeko',8
11262,'Jayce**Quinn',8
11263,'RekSai**Trundle',8
11264,'Cassiopeia**Syndra',8
11265,'Ahri**Syndra',8
11266,'Kayn**Kindred',8
11267,'JarvanIV**Karthus',8
11268,'Skarner**TahmKench',8
11269,'Graves**RekSai',8
11270,'Orianna**Veigar',8
11271,'Neeko**Rumble',8
11272,'Ivern**Rell',8
11273,'Taliyah**Zoe',8
11274,'AurelionSol**Brand',8
11275,'Gragas**Olaf',8
11276,'TahmKench**Yorick',8
11277,'Aatrox**Riven',8
11278,'Rengar**Taliyah',8
11279,'Bard**Skarner',8
11280,'Azir**Brand',8
11281,'Rell**Rumble',8
11282,'Samira**Varus',8
11283,'Lissandra**Zilean',8
11284,'Neeko**Syndra',8
11285,'Anivia**Orianna',8
11286,'Aatrox**Chogath',8
11287,'Singed**Sion',8
11288,'Annie**Katarina',8
11289,'Maokai**Soraka',8
11290,'AurelionSol**Nocturne',8
11291,'Rell**Senna',8
11292,'Leblanc**Lissandra',8
11293,'Gangplank**Renekton',8
11294,'DrMundo**Kennen',8
11295,'Kled**Renekton',8
11296,'Azir**Swain',8
11297,'Fizz**Vladimir',8
11298,'Shyvana**Taric',8
11299,'Akali**Azir',8
11300,'Kennen**Shen',8
11301,'Khazix**Kindred',8
11302,'Illaoi**Kalista',8
11303,'Rell**Shyvana',8
11304,'AurelionSol**Fiora',8
11305,'Bard**Karma',8
11306,'DrMundo**Skarner',8
11307,'Katarina**TwistedFate',8
11308,'Qiyana**Zoe',8
11309,'Olaf**Taric',7
11310,'Rell**Seraphine',7
11311,'Neeko**Singed',7
11312,'Ahri**Cassiopeia',7
11313,'Illaoi**Rumble',7
11314,'Nunu**Olaf',7
11315,'Heimerdinger**Kled',7
11316,'Alistar**Zyra',7
11317,'Caitlyn**Sivir',7
11318,'Illaoi**RekSai',7
11319,'Cassiopeia**Vladimir',7
11320,'Quinn**RekSai',7
11321,'Karma**Maokai',7
11322,'AurelionSol**Varus',7
11323,'Shyvana**Vi',7
11324,'Heimerdinger**Ivern',7
11325,'JarvanIV**Vi',7
11326,'Shyvana**Zac',7
11327,'Rammus**Warwick',7
11328,'Kled**Shen',7
11329,'KogMaw**Rell',7
11330,'Quinn**Rengar',7
11331,'Corki**Rumble',7
11332,'Chogath**Gwen',7
11333,'AurelionSol**Zilean',7
11334,'Nautilus**Thresh',7
11335,'KogMaw**Taliyah',7
11336,'Illaoi**Shen',7
11337,'Azir**Renekton',7
11338,'Aatrox**Sion',7
11339,'Bard**Seraphine',7
11340,'Evelynn**Olaf',7
11341,'Yuumi**Zilean',7
11342,'Lulu**Yuumi',7
11343,'Braum**Taliyah',7
11344,'Tristana**Xayah',7
11345,'Orianna**Vladimir',7
11346,'MonkeyKing**Ornn',7
11347,'RekSai**Rengar',7
11348,'AurelionSol**Karma',7
11349,'Rumble**Taliyah',7
11350,'Gwen**Ornn',7
11351,'Neeko**Skarner',7
11352,'MonkeyKing**Urgot',7
11353,'Cassiopeia**Fizz',7
11354,'Annie**Taliyah',7
11355,'Fizz**Vex',7
11356,'Neeko**Taric',7
11357,'Ornn**Sion',7
11358,'Alistar**AurelionSol',7
11359,'Nidalee**Nunu',7
11360,'Kled**Tryndamere',7
11361,'Illaoi**Nasus',7
11362,'Aatrox**Garen',7
11363,'JarvanIV**Olaf',7
11364,'Blitzcrank**Nautilus',7
11365,'Kennen**Taric',7
11366,'Elise**Lillia',7
11367,'Darius**Riven',7
11368,'Kayle**Lissandra',7
11369,'Anivia**Leblanc',7
11370,'Ivern**Veigar',7
11371,'Aatrox**Skarner',7
11372,'Karthus**Nidalee',7
11373,'Taliyah**Taric',7
11374,'Camille**Gangplank',7
11375,'Azir**Diana',7
11376,'Cassiopeia**Karthus',7
11377,'Kled**TahmKench',7
11378,'Ivern**Zoe',7
11379,'Galio**Lissandra',7
11380,'Lillia**Sejuani',7
11381,'Kayn**Skarner',7
11382,'Bard**Brand',7
11383,'Gangplank**Urgot',7
11384,'Ornn**Tryndamere',7
11385,'Kennen**Ornn',7
11386,'Kalista**Rengar',7
11387,'Nami**Nautilus',7
11388,'Fizz**Katarina',7
11389,'JarvanIV**Nidalee',7
11390,'Heimerdinger**Karthus',7
11391,'Nocturne**Rammus',7
11392,'Skarner**Syndra',7
11393,'MasterYi**Shyvana',7
11394,'Ivern**Singed',7
11395,'AurelionSol**Yasuo',7
11396,'Azir**Kled',7
11397,'Malzahar**Viktor',7
11398,'Khazix**XinZhao',7
11399,'Fiora**Urgot',7
11400,'Janna**Karma',7
11401,'Renekton**Skarner',7
11402,'Aphelios**MissFortune',7
11403,'Heimerdinger**Skarner',7
11404,'Cassiopeia**Neeko',7
11405,'Singed**TahmKench',7
11406,'Katarina**Syndra',7
11407,'Hecarim**Nunu',7
11408,'Hecarim**Nidalee',7
11409,'Fiora**Singed',7
11410,'Jinx**Sivir',7
11411,'KogMaw**Samira',7
11412,'Evelynn**XinZhao',7
11413,'Kayle**Kennen',7
11414,'Elise**Karthus',7
11415,'Lulu**Taric',7
11416,'Seraphine**Taric',7
11417,'AurelionSol**Braum',7
11418,'Ornn**TahmKench',7
11419,'JarvanIV**Taliyah',7
11420,'AurelionSol**Lillia',7
11421,'Bard**Maokai',7
11422,'Azir**Sona',7
11423,'Quinn**Taric',7
11424,'Cassiopeia**Skarner',7
11425,'Rengar**Shyvana',7
11426,'AurelionSol**Nidalee',7
11427,'Orianna**Singed',7
11428,'Azir**Velkoz',7
11429,'Soraka**Zilean',7
11430,'AurelionSol**Bard',7
11431,'Aphelios**AurelionSol',7
11432,'Lissandra**Taric',6
11433,'Ornn**Yorick',6
11434,'Akshan**Azir',6
11435,'Karma**Sona',6
11436,'Gnar**Tryndamere',6
11437,'Jayce**Kled',6
11438,'Kayn**Rammus',6
11439,'Azir**Sejuani',6
11440,'Syndra**Vladimir',6
11441,'Aphelios**Caitlyn',6
11442,'Soraka**Yuumi',6
11443,'Darius**Kled',6
11444,'Heimerdinger**Ryze',6
11445,'Kled**MonkeyKing',6
11446,'Kindred**Taliyah',6
11447,'Draven**Varus',6
11448,'KogMaw**Xayah',6
11449,'Ivern**Janna',6
11450,'Gnar**Gwen',6
11451,'Kaisa**Samira',6
11452,'LeeSin**Skarner',6
11453,'Pyke**Taric',6
11454,'Bard**Zilean',6
11455,'Kalista**Twitch',6
11456,'Nocturne**Udyr',6
11457,'Kalista**Samira',6
11458,'Karma**Taric',6
11459,'AurelionSol**Rakan',6
11460,'Riven**TahmKench',6
11461,'FiddleSticks**Vi',6
11462,'AurelionSol**Chogath',6
11463,'Braum**Pyke',6
11464,'Kennen**TahmKench',6
11465,'Kennen**MonkeyKing',6
11466,'Ivern**Orianna',6
11467,'LeeSin**RekSai',6
11468,'Orianna**Taliyah',6
11469,'Braum**Maokai',6
11470,'Nocturne**Shyvana',6
11471,'Kennen**Singed',6
11472,'JarvanIV**Kindred',6
11473,'Taric**Udyr',6
11474,'Janna**Kalista',6
11475,'Nunu**Rammus',6
11476,'Brand**Janna',6
11477,'Rammus**Zac',6
11478,'Rumble**Skarner',6
11479,'Karma**Zilean',6
11480,'Rumble**Syndra',6
11481,'Skarner**Warwick',6
11482,'Nasus**Yorick',6
11483,'Azir**FiddleSticks',6
11484,'Leblanc**TwistedFate',6
11485,'Elise**MasterYi',6
11486,'Azir**MonkeyKing',6
11487,'Lulu**Zyra',6
11488,'Gnar**Nasus',6
11489,'Renekton**Singed',6
11490,'FiddleSticks**Kindred',6
11491,'Nautilus**Taric',6
11492,'Neeko**Taliyah',6
11493,'Ornn**Singed',6
11494,'Gnar**Mordekaiser',6
11495,'Skarner**Vi',6
11496,'Sejuani**Zac',6
11497,'Olaf**Rumble',6
11498,'Olaf**Rengar',6
11499,'Lissandra**Velkoz',6
11500,'Taric**Zoe',6
11501,'Gangplank**Taric',6
11502,'AurelionSol**RekSai',6
11503,'AurelionSol**Nunu',6
11504,'Khazix**Sejuani',6
11505,'AurelionSol**Rengar',6
11506,'Lissandra**Skarner',6
11507,'Corki**Kled',6
11508,'Chogath**Singed',6
11509,'Karthus**Shyvana',6
11510,'Ryze**TwistedFate',6
11511,'Gragas**Taric',6
11512,'Cassiopeia**Malzahar',6
11513,'Elise**Kayn',6
11514,'Gragas**Ivern',6
11515,'Kindred**Rammus',6
11516,'Singed**Urgot',6
11517,'Kalista**Kled',6
11518,'Sejuani**Shyvana',6
11519,'Heimerdinger**Taric',6
11520,'Kled**Sion',6
11521,'Kalista**Zilean',6
11522,'RekSai**Singed',6
11523,'Nunu**Udyr',6
11524,'Gangplank**Riven',6
11525,'Ryze**Syndra',6
11526,'Corki**Quinn',6
11527,'Taliyah**Vi',6
11528,'AurelionSol**Gragas',6
11529,'Ivern**Varus',6
11530,'Neeko**Orianna',6
11531,'Vladimir**Zoe',6
11532,'Aatrox**Yorick',6
11533,'Elise**Kindred',6
11534,'Shen**Yorick',6
11535,'Taliyah**Trundle',6
11536,'Evelynn**Vi',6
11537,'Elise**Vi',6
11538,'Gangplank**Ornn',6
11539,'Aatrox**AurelionSol',6
11540,'Olaf**XinZhao',6
11541,'Quinn**Singed',6
11542,'Qiyana**RekSai',6
11543,'Renekton**Riven',6
11544,'Kled**Riven',6
11545,'Maokai**Rakan',6
11546,'Galio**Taric',6
11547,'Gangplank**Kennen',6
11548,'Sejuani**Vi',6
11549,'Azir**Gragas',6
11550,'Aphelios**Ashe',6
11551,'AurelionSol**TahmKench',6
11552,'Taliyah**Zyra',6
11553,'Anivia**Lissandra',6
11554,'Nunu**Shyvana',6
11555,'Jinx**Kaisa',6
11556,'Kalista**Xayah',6
11557,'Azir**Rell',6
11558,'Aphelios**Skarner',6
11559,'Amumu**Skarner',6
11560,'Kennen**Sion',6
11561,'FiddleSticks**Nunu',6
11562,'Skarner**Volibear',6
11563,'Brand**Taric',6
11564,'Darius**Gangplank',6
11565,'Fizz**TwistedFate',6
11566,'Gragas**Sejuani',6
11567,'Lissandra**Vladimir',6
11568,'Ahri**Malzahar',6
11569,'Fizz**Viktor',6
11570,'Amumu**Rammus',5
11571,'Azir**Varus',5
11572,'Nasus**Ornn',5
11573,'Shyvana**Taliyah',5
11574,'Ahri**Lissandra',5
11575,'Gnar**Kled',5
11576,'Kennen**Kled',5
11577,'MasterYi**Udyr',5
11578,'Lillia**RekSai',5
11579,'Gangplank**Jayce',5
11580,'Blitzcrank**Lulu',5
11581,'Corki**RekSai',5
11582,'Gangplank**Singed',5
11583,'Qiyana**Taric',5
11584,'Sejuani**Udyr',5
11585,'Graves**Skarner',5
11586,'Khazix**Olaf',5
11587,'Riven**Yorick',5
11588,'AurelionSol**Yorick',5
11589,'Draven**Samira',5
11590,'Janna**Maokai',5
11591,'FiddleSticks**Skarner',5
11592,'Gwen**Illaoi',5
11593,'Corki**Taric',5
11594,'Ahri**Fizz',5
11595,'Renekton**Urgot',5
11596,'Udyr**Zac',5
11597,'Azir**Cassiopeia',5
11598,'Evelynn**Sejuani',5
11599,'Bard**Nautilus',5
11600,'Khazix**MasterYi',5
11601,'Rell**Zyra',5
11602,'Annie**Viktor',5
11603,'Bard**Pyke',5
11604,'Taliyah**Velkoz',5
11605,'Kayle**Taliyah',5
11606,'Kayn**Vi',5
11607,'Gnar**MonkeyKing',5
11608,'Cassiopeia**Ivern',5
11609,'Ivern**Nocturne',5
11610,'AurelionSol**Taric',5
11611,'Qiyana**Skarner',5
11612,'Aphelios**Kalista',5
11613,'Azir**Skarner',5
11614,'Alistar**Karma',5
11615,'Azir**Olaf',5
11616,'FiddleSticks**Khazix',5
11617,'Gragas**Taliyah',5
11618,'Elise**Heimerdinger',5
11619,'Ivern**Shaco',5
11620,'AurelionSol**Gwen',5
11621,'Rumble**Sejuani',5
11622,'Maokai**Skarner',5
11623,'Rammus**XinZhao',5
11624,'Heimerdinger**Syndra',5
11625,'Lissandra**Quinn',5
11626,'Kindred**Shyvana',5
11627,'Ahri**Katarina',5
11628,'Aatrox**Fiora',5
11629,'Aatrox**Quinn',5
11630,'Skarner**TwistedFate',5
11631,'Azir**RekSai',5
11632,'Illaoi**Singed',5
11633,'Taliyah**Zac',5
11634,'Rammus**Udyr',5
11635,'Pantheon**Skarner',5
11636,'Leblanc**Zoe',5
11637,'Kayn**Udyr',5
11638,'Corki**Ivern',5
11639,'AurelionSol**Swain',5
11640,'AurelionSol**Janna',5
11641,'Ivern**MasterYi',5
11642,'Camille**Urgot',5
11643,'Olaf**Vi',5
11644,'Fizz**Syndra',5
11645,'Fizz**Leblanc',5
11646,'Orianna**Viktor',5
11647,'Annie**Malzahar',5
11648,'AurelionSol**Kalista',5
11649,'Corki**Kalista',5
11650,'Annie**Fizz',5
11651,'Taliyah**Zilean',5
11652,'Akshan**Skarner',5
11653,'Corki**Malzahar',5
11654,'Nidalee**Udyr',5
11655,'Rumble**Singed',5
11656,'Illaoi**Skarner',5
11657,'Garen**Kled',5
11658,'Lissandra**Ryze',5
11659,'Leona**Soraka',5
11660,'Ryze**Zoe',5
11661,'Sion**Skarner',5
11662,'Azir**Taric',5
11663,'AurelionSol**Zed',5
